# zmin,zmax, thetamin,thetamax, lambdamin,lambdamax, timemin,timemax, wxmin,wxmax, wzmin,wzmax, val,relerr
16.4,17.6, 58.5,59, 1.3,1.4, 0.8,0.9, 0.8,0.85, 0.01,0.03, 1.14784e+18,6.54919
16.4,17.6, 60.5,61, 1.4,1.5, 0.8,0.9, 0.8,0.85, 0.01,0.03, 1.0176e+18,6.21496
18.8,20, 58.5,59, 1.6,1.7, 0.9,1, 0.8,0.85, 0.03,0.05, 8.82827e+17,8.3939
14,15.2, 59,59.5, 1.6,1.7, 0.9,1, 0.8,0.85, 0,0.01, 1.55603e+18,7.07828
12.8,14, 61.5,62, 1.6,1.7, 0.9,1, 0.8,0.85, 0,0.01, 1.42924e+18,7.54782
17.6,18.8, 59,59.5, 1.6,1.7, 0.9,1, 0.8,0.85, 0.01,0.03, 9.1499e+17,7.35724
14,15.2, 60,60.5, 2.6,2.8, 1.4,1.5, 0.8,0.85, 0,0.01, 1.08859e+18,7.69034
12.8,14, 61,61.5, 2,2.2, 1.2,1.3, 0.8,0.85, 0,0.01, 7.89572e+17,7.85496
17.6,18.8, 59,59.5, 2.4,2.6, 1.3,1.4, 0.8,0.85, 0.01,0.03, 7.2715e+17,6.73858
9.2,10.4, 58,58.5, 2,2.2, 1.2,1.3, 0.8,0.85, 0.01,0.03, 4.57971e+17,7.0262
17.6,18.8, 58,58.5, 2,2.2, 1.2,1.3, 0.8,0.85, 0.01,0.03, 3.94104e+17,7.71512
10.4,11.6, 58.5,59, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0.01,0.03, 5.5501e+17,7.5058
17.6,18.8, 57,57.5, 1.2,1.3, 0.7,0.8, 0.75,0.8, 0.01,0.03, 8.87433e+17,6.64004
11.6,12.8, 58,58.5, 0.9,1, 0.5,0.6, 0.8,0.85, 0.01,0.03, 1.00779e+18,7.2631
17.6,18.8, 57.5,58, 1.3,1.4, 0.7,0.8, 0.75,0.8, 0.01,0.03, 1.13766e+18,7.09795
15.2,16.4, 58.5,59, 1.5,1.6, 0.8,0.9, 0.8,0.85, 0,0.01, 1.32904e+18,8.33047
18.8,20, 60,60.5, 1.1,1.2, 0.6,0.7, 0.8,0.85, 0.01,0.03, 8.92847e+17,8.25702
16.4,17.6, 60.5,61, 1.1,1.2, 0.6,0.7, 0.8,0.85, 0.01,0.03, 1.91684e+18,4.97788
8,9.2, 60,60.5, 1.3,1.4, 0.7,0.8, 0.8,0.85, 0.01,0.03, 7.00888e+17,9.60606
10.4,11.6, 60,60.5, 1,1.1, 0.6,0.7, 0.8,0.85, 0.01,0.03, 1.11723e+18,6.55458
12.8,14, 57,57.5, 0.7,0.8, 0.4,0.5, 0.75,0.8, 0,0.01, 1.81055e+18,8.96242
14,15.2, 58,58.5, 0.1,0.2, 0,0.1, 0.85,0.88, 0,0.01, 1.40141e+19,7.26484
16.4,17.6, 59.5,60, 3,3.5, 2,3, 0.88,0.9, 0.01,0.03, 4.38024e+16,6.54402
16.4,17.6, 58.5,59, 3,3.5, 2,3, 0.85,0.88, 0.01,0.03, 7.75068e+16,3.81426
12.8,14, 59,59.5, 2.6,2.8, 2,3, 0.85,0.88, 0,0.01, 9.52357e+16,8.64907
14,15.2, 61,61.5, 2.6,2.8, 2,3, 0.88,0.9, 0,0.01, 1.1255e+17,9.25972
18.8,20, 57,57.5, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 5.31783e+15,6.31418
12.8,14, 57.5,58, 7.5,10, 5,6, 0.85,0.88, 0,0.01, 3.01025e+15,9.73102
14,15.2, 58,58.5, 3,3.5, 2,3, 0.85,0.88, 0,0.01, 1.43325e+17,5.65641
10.4,11.6, 61.5,62, 3.5,4, 2,3, 0.88,0.9, 0.01,0.03, 7.37798e+16,4.7424
14,15.2, 61.5,62, 4,5, 3,4, 0.88,0.9, 0,0.01, 1.97388e+16,8.36747
17.6,18.8, 59,59.5, 0,0.1, 0,0.1, 0.85,0.88, 0.01,0.03, 7.02662e+19,2.0245
10.4,11.6, 59,59.5, 0,0.1, 0,0.1, 0.93,0.94, 0.01,0.03, 2.17921e+19,4.36471
10.4,11.6, 57.5,58, 0,0.1, 0,0.1, 0.91,0.92, 0,0.01, 2.95769e+19,5.99389
12.8,14, 59,59.5, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 3.17897e+19,3.85654
11.6,12.8, 58,58.5, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 2.92901e+19,9.65849
12.8,14, 58,58.5, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 2.83014e+19,4.77959
17.6,18.8, 58,58.5, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 2.12976e+19,5.91653
14,15.2, 61,61.5, 5,7.5, 2,3, 0.8,0.85, 0,0.01, 7.30371e+15,6.93994
18.8,20, 57.5,58, 1.5,1.6, 0.7,0.8, 0.8,0.85, 0.03,0.05, 9.01254e+17,8.84635
18.8,20, 58,58.5, 0.4,0.5, 0.2,0.3, 0.8,0.85, 0.03,0.05, 1.37353e+18,9.419
15.2,16.4, 59.5,60, 2.4,2.6, 1.5,2, 0.85,0.88, 0,0.01, 2.48448e+17,7.43388
11.6,12.8, 58,58.5, 2.6,2.8, 1.5,2, 0.8,0.85, 0,0.01, 2.66372e+17,6.14208
10.4,11.6, 57,57.5, 1.7,1.8, 1.1,1.2, 0.8,0.85, 0.01,0.03, 3.00133e+17,9.1887
14,15.2, 57,57.5, 2.8,3, 1.5,2, 0.8,0.85, 0.01,0.03, 8.47043e+16,8.20727
14,15.2, 60,60.5, 1.3,1.4, 0.8,0.9, 0.85,0.88, 0,0.01, 1.9387e+18,8.17102
14,15.2, 58.5,59, 3.5,4, 1.5,2, 0.85,0.88, 0,0.01, 5.28243e+17,3.92773
8,9.2, 59,59.5, 3.5,4, 1.5,2, 0.85,0.88, 0.01,0.03, 1.30792e+17,5.31574
11.6,12.8, 60,60.5, 0.8,0.9, 0.4,0.5, 0.85,0.88, 0,0.01, 4.38749e+18,7.6979
9.2,10.4, 58,58.5, 0.8,0.9, 0.4,0.5, 0.8,0.85, 0.01,0.03, 2.64709e+18,6.56563
10.4,11.6, 57,57.5, 0,0.1, 0,0.1, 0.88,0.9, 0.01,0.03, 2.98498e+19,3.64024
11.6,12.8, 61,61.5, 1,1.1, 0.6,0.7, 0.8,0.85, 0.01,0.03, 8.09524e+17,9.02841
10.4,11.6, 57.5,58, 1.1,1.2, 0.7,0.8, 0.75,0.8, 0.01,0.03, 6.62995e+17,7.51668
14,15.2, 61,61.5, 1.1,1.2, 0.7,0.8, 0.8,0.85, 0,0.01, 1.72051e+18,8.98551
15.2,16.4, 61,61.5, 1.1,1.2, 0.7,0.8, 0.8,0.85, 0,0.01, 9.97149e+17,9.30724
12.8,14, 60.5,61, 1,1.1, 0.6,0.7, 0.8,0.85, 0,0.01, 2.70629e+18,6.35499
9.2,10.4, 58,58.5, 1.2,1.3, 0.7,0.8, 0.75,0.8, 0.01,0.03, 1.04975e+18,6.35096
14,15.2, 60.5,61, 3.5,4, 1.5,2, 0.8,0.85, 0,0.01, 9.71312e+16,6.8898
16.4,17.6, 57,57.5, 3.5,4, 2,3, 0.75,0.8, 0.01,0.03, 1.07274e+16,7.77208
9.2,10.4, 57.5,58, 3,3.5, 1.5,2, 0.75,0.8, 0.01,0.03, 2.59639e+16,9.65746
9.2,10.4, 57.5,58, 1.1,1.2, 0.7,0.8, 0.75,0.8, 0.01,0.03, 8.88999e+17,6.4238
9.2,10.4, 58.5,59, 1.3,1.4, 0.7,0.8, 0.75,0.8, 0.01,0.03, 8.82119e+17,7.76671
17.6,18.8, 57,57.5, 1,1.1, 0.6,0.7, 0.75,0.8, 0.01,0.03, 9.86701e+17,7.29972
9.2,10.4, 61,61.5, 2.8,3, 1.5,2, 0.8,0.85, 0.01,0.03, 1.90948e+17,5.47871
9.2,10.4, 58,58.5, 1.1,1.2, 0.7,0.8, 0.75,0.8, 0.01,0.03, 6.90511e+17,6.64711
16.4,17.6, 59.5,60, 0.9,1, 0.5,0.6, 0.75,0.8, 0.01,0.03, 7.40199e+17,7.19813
17.6,18.8, 57,57.5, 1.3,1.4, 0.7,0.8, 0.75,0.8, 0.01,0.03, 1.12234e+18,7.28577
10.4,11.6, 58,58.5, 1.5,1.6, 0.8,0.9, 0.75,0.8, 0.01,0.03, 7.31927e+17,8.35531
14,15.2, 61.5,62, 1.4,1.5, 0.8,0.9, 0.8,0.85, 0,0.01, 1.39184e+18,7.58295
10.4,11.6, 57.5,58, 1.4,1.5, 0.8,0.9, 0.75,0.8, 0.01,0.03, 7.55239e+17,8.08761
14,15.2, 57,57.5, 1.3,1.4, 0.7,0.8, 0.75,0.8, 0,0.01, 2.4835e+18,6.13771
17.6,18.8, 57.5,58, 0,0.1, 0,0.1, 0.7,0.75, 0.01,0.03, 1.29884e+19,2.60825
16.4,17.6, 60,60.5, 0,0.1, 0,0.1, 0.75,0.8, 0,0.01, 1.23688e+19,3.96948
11.6,12.8, 58,58.5, 1.3,1.4, 0.7,0.8, 0.75,0.8, 0,0.01, 1.5715e+18,8.31199
18.8,20, 59.5,60, 1.3,1.4, 0.7,0.8, 0.8,0.85, 0.01,0.03, 9.16355e+17,8.48504
15.2,16.4, 57,57.5, 0,0.1, 0,0.1, 0.75,0.8, 0,0.01, 2.85916e+19,2.86226
12.8,14, 59,59.5, 4,5, 3,4, 0.8,0.85, 0,0.01, 6.93772e+15,8.13106
10.4,11.6, 58,58.5, 1.4,1.5, 0.7,0.8, 0.88,0.9, 0.01,0.03, 1.50864e+18,8.0925
18.8,20, 58.5,59, 1.4,1.5, 0.7,0.8, 0.88,0.9, 0.03,0.05, 1.73023e+18,8.36626
12.8,14, 57,57.5, 2.2,2.4, 1.1,1.2, 0.85,0.88, 0,0.01, 2.47671e+18,7.16142
15.2,16.4, 59,59.5, 5,7.5, 3,4, 0.88,0.9, 0.01,0.03, 4.21634e+15,8.71798
12.8,14, 57,57.5, 4,5, 2,3, 0.85,0.88, 0,0.01, 2.05156e+17,2.6286
9.2,10.4, 59,59.5, 4,5, 2,3, 0.88,0.9, 0.01,0.03, 4.06956e+16,5.88947
9.2,10.4, 58,58.5, 2,2.2, 1,1.1, 0.88,0.9, 0.01,0.03, 5.21917e+17,9.73958
18.8,20, 58.5,59, 1,1.1, 0.5,0.6, 0.8,0.85, 0.03,0.05, 2.09827e+18,7.11762
18.8,20, 58.5,59, 0.3,0.4, 0.1,0.2, 0.8,0.85, 0.03,0.05, 1.58888e+18,8.1517
18.8,20, 59,59.5, 1.9,2, 1,1.1, 0.8,0.85, 0.03,0.05, 6.68227e+17,9.64955
18.8,20, 60,60.5, 1.3,1.4, 0.7,0.8, 0.8,0.85, 0.01,0.03, 7.17731e+17,7.59525
17.6,18.8, 61,61.5, 1.4,1.5, 0.7,0.8, 0.8,0.85, 0.01,0.03, 9.15854e+17,8.01299
16.4,17.6, 60.5,61, 0.3,0.4, 0.1,0.2, 0.85,0.88, 0.01,0.03, 3.11771e+18,7.98478
9.2,10.4, 60,60.5, 0,0.1, 0,0.1, 0.7,0.75, 0.01,0.03, 6.97739e+18,3.15297
12.8,14, 59.5,60, 0,0.1, 0,0.1, 0.99,1, 0,0.01, 1.74058e+19,9.17934
18.8,20, 59.5,60, 5,7.5, 2,3, 0.88,0.9, 0.03,0.05, 7.1706e+15,9.10901
14,15.2, 57,57.5, 1,1.1, 0.6,0.7, 0.8,0.85, 0,0.01, 1.77762e+18,6.85135
9.2,10.4, 60,60.5, 0.4,0.5, 0.2,0.3, 0.8,0.85, 0.01,0.03, 1.29344e+18,9.44426
15.2,16.4, 61,61.5, 0.1,0.2, 0,0.1, 0.85,0.88, 0.01,0.03, 7.14393e+18,8.08372
12.8,14, 58.5,59, 0.9,1, 0.6,0.7, 0.8,0.85, 0,0.01, 1.95851e+18,6.88724
10.4,11.6, 60,60.5, 1.5,1.6, 0.9,1, 0.8,0.85, 0.01,0.03, 6.96965e+17,7.80495
14,15.2, 57,57.5, 1.5,1.6, 0.9,1, 0.8,0.85, 0,0.01, 1.41578e+18,7.90774
10.4,11.6, 60.5,61, 7.5,10, 4,5, 0.8,0.85, 0.01,0.03, 2.42405e+15,7.54624
10.4,11.6, 59,59.5, 2.2,2.4, 1.3,1.4, 0.8,0.85, 0.01,0.03, 3.81049e+17,7.96603
14,15.2, 59.5,60, 2,2.2, 1.2,1.3, 0.8,0.85, 0,0.01, 6.61249e+17,6.93887
15.2,16.4, 61,61.5, 1.4,1.5, 0.8,0.9, 0.8,0.85, 0,0.01, 1.07793e+18,9.28807
14,15.2, 58,58.5, 1.4,1.5, 0.8,0.9, 0.8,0.85, 0.01,0.03, 4.99191e+17,9.99187
11.6,12.8, 60.5,61, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0,0.01, 1.00696e+18,7.68418
17.6,18.8, 60,60.5, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0.01,0.03, 6.51809e+17,6.9794
12.8,14, 57.5,58, 2.4,2.6, 1.3,1.4, 0.8,0.85, 0,0.01, 1.7766e+18,6.7092
12.8,14, 57,57.5, 1.4,1.5, 0.7,0.8, 0.8,0.85, 0,0.01, 4.20024e+18,6.12779
11.6,12.8, 59.5,60, 1.3,1.4, 0.7,0.8, 0.8,0.85, 0,0.01, 2.64743e+18,6.4547
16.4,17.6, 59.5,60, 1,1.1, 0.5,0.6, 0.8,0.85, 0.01,0.03, 2.70388e+18,5.87283
15.2,16.4, 61,61.5, 4,5, 2,3, 0.8,0.85, 0.01,0.03, 2.00032e+16,6.45669
15.2,16.4, 60.5,61, 4,5, 2,3, 0.8,0.85, 0.01,0.03, 2.77597e+16,4.43806
15.2,16.4, 58.5,59, 1.2,1.3, 0.9,1, 0.8,0.85, 0.01,0.03, 3.7264e+17,9.5762
15.2,16.4, 60.5,61, 1.1,1.2, 0.8,0.9, 0.8,0.85, 0.01,0.03, 4.33396e+17,8.30285
10.4,11.6, 60.5,61, 1.1,1.2, 0.7,0.8, 0.8,0.85, 0.01,0.03, 9.10455e+17,7.28794
12.8,14, 57.5,58, 1.1,1.2, 0.7,0.8, 0.75,0.8, 0,0.01, 1.85947e+18,6.61736
10.4,11.6, 59,59.5, 1.8,1.9, 1,1.1, 0.8,0.85, 0.01,0.03, 7.11252e+17,8.09254
17.6,18.8, 57,57.5, 1.7,1.8, 1,1.1, 0.75,0.8, 0.01,0.03, 4.29352e+17,8.77703
14,15.2, 59.5,60, 1.7,1.8, 1,1.1, 0.8,0.85, 0,0.01, 1.05735e+18,8.73302
11.6,12.8, 61,61.5, 1.7,1.8, 1,1.1, 0.8,0.85, 0,0.01, 7.02274e+17,9.58797
10.4,11.6, 57,57.5, 1.7,1.8, 1,1.1, 0.75,0.8, 0.01,0.03, 3.9987e+17,8.97034
9.2,10.4, 58.5,59, 2,2.2, 1.2,1.3, 0.8,0.85, 0.01,0.03, 5.06435e+17,7.05776
12.8,14, 60,60.5, 2.2,2.4, 1.2,1.3, 0.8,0.85, 0,0.01, 1.61896e+18,6.28357
12.8,14, 59.5,60, 1.8,1.9, 1,1.1, 0.8,0.85, 0,0.01, 1.60205e+18,7.5422
9.2,10.4, 58,58.5, 2.2,2.4, 1.3,1.4, 0.8,0.85, 0.01,0.03, 5.30661e+17,7.77641
15.2,16.4, 59.5,60, 2,2.2, 1.1,1.2, 0.8,0.85, 0.01,0.03, 5.07102e+17,6.94089
11.6,12.8, 59,59.5, 2.4,2.6, 1.3,1.4, 0.8,0.85, 0,0.01, 9.83203e+17,7.17898
15.2,16.4, 58.5,59, 2,2.2, 1.2,1.3, 0.8,0.85, 0.01,0.03, 3.23179e+17,9.70917
16.4,17.6, 58,58.5, 1.1,1.2, 0.6,0.7, 0.8,0.85, 0.01,0.03, 2.50276e+18,4.85182
15.2,16.4, 59.5,60, 1.8,1.9, 1,1.1, 0.8,0.85, 0.01,0.03, 6.73725e+17,8.46965
12.8,14, 57,57.5, 1,1.1, 0.6,0.7, 0.8,0.85, 0,0.01, 2.76899e+18,7.63882
15.2,16.4, 59.5,60, 0.6,0.7, 0.3,0.4, 0.8,0.85, 0.01,0.03, 9.32114e+17,8.04676
14,15.2, 59,59.5, 1.2,1.3, 0.6,0.7, 0.8,0.85, 0.01,0.03, 1.00043e+18,8.5608
18.8,20, 61,61.5, 1.1,1.2, 0.6,0.7, 0.85,0.88, 0.03,0.05, 1.33628e+18,8.7224
17.6,18.8, 58.5,59, 1,1.1, 0.5,0.6, 0.8,0.85, 0.03,0.05, 1.37974e+18,7.36313
16.4,17.6, 58,58.5, 1,1.1, 0.5,0.6, 0.8,0.85, 0.01,0.03, 3.15666e+18,5.10549
9.2,10.4, 58,58.5, 0,0.1, 0,0.1, 0.4,0.6, 0.03,0.05, 3.24378e+17,6.54914
12.8,14, 57.5,58, 0,0.1, 0,0.1, 0.4,0.6, 0.01,0.03, 6.72699e+17,5.36723
14,15.2, 61.5,62, 0,0.1, 0,0.1, 0.6,0.65, 0.01,0.03, 9.3775e+17,8.91803
12.8,14, 60.5,61, 0,0.1, 0,0.1, 0.6,0.65, 0.01,0.03, 1.38072e+18,7.3374
15.2,16.4, 57.5,58, 0,0.1, 0,0.1, 0.4,0.6, 0,0.01, 3.86898e+17,7.50656
11.6,12.8, 58.5,59, 0,0.1, 0,0.1, 0.6,0.65, 0.01,0.03, 1.70331e+18,7.93537
12.8,14, 61.5,62, 0,0.1, 0,0.1, 0.65,0.7, 0.01,0.03, 2.07695e+18,7.28937
18.8,20, 60,60.5, 4,5, 2,3, 0.88,0.9, 0.03,0.05, 6.0237e+16,4.56882
11.6,12.8, 59,59.5, 0.1,0.2, 0,0.1, 0.85,0.88, 0.01,0.03, 3.98057e+18,9.40903
8,9.2, 60,60.5, 0,0.1, 0,0.1, 0.8,0.85, 0.05,0.07, 3.21219e+18,7.28739
15.2,16.4, 58,58.5, 0,0.1, 0,0.1, 0.65,0.7, 0.01,0.03, 4.7579e+18,4.01601
14,15.2, 60,60.5, 0,0.1, 0,0.1, 0.7,0.75, 0.01,0.03, 7.71722e+18,3.05987
14,15.2, 59,59.5, 0,0.1, 0,0.1, 0.85,0.88, 0,0.01, 1.44711e+20,1.9816
15.2,16.4, 61,61.5, 0.3,0.4, 0.1,0.2, 0.85,0.88, 0.01,0.03, 2.41333e+18,9.72636
18.8,20, 60.5,61, 0.1,0.2, 0,0.1, 0.75,0.8, 0.03,0.05, 1.17241e+18,9.96092
12.8,14, 58.5,59, 0,0.1, 0,0.1, 0.75,0.8, 0,0.01, 3.48406e+19,2.45608
12.8,14, 59.5,60, 0,0.1, 0,0.1, 0.75,0.8, 0,0.01, 3.26282e+19,2.44689
18.8,20, 58.5,59, 1.1,1.2, 0.7,0.8, 0.85,0.88, 0.03,0.05, 7.08531e+17,8.79627
18.8,20, 57.5,58, 1.7,1.8, 1,1.1, 0.8,0.85, 0.03,0.05, 4.84842e+17,9.59773
18.8,20, 59.5,60, 2.4,2.6, 1.4,1.5, 0.85,0.88, 0.03,0.05, 3.84104e+17,9.34727
14,15.2, 57.5,58, 1.9,2, 1,1.1, 0.8,0.85, 0,0.01, 2.02584e+18,8.30975
9.2,10.4, 58.5,59, 0,0.1, 0,0.1, 0.91,0.92, 0.03,0.05, 2.59417e+19,4.49937
12.8,14, 58.5,59, 2.4,2.6, 1.5,2, 0.8,0.85, 0,0.01, 3.05192e+17,5.74227
16.4,17.6, 57,57.5, 1,1.1, 0.6,0.7, 0.8,0.85, 0.01,0.03, 1.46781e+18,7.19082
11.6,12.8, 61,61.5, 1.4,1.5, 0.7,0.8, 0.85,0.88, 0.01,0.03, 1.2428e+18,7.97414
18.8,20, 58,58.5, 0,0.1, 0,0.1, 0.93,0.94, 0.03,0.05, 1.85434e+19,6.69804
18.8,20, 58,58.5, 0,0.1, 0,0.1, 0.92,0.93, 0.03,0.05, 2.37926e+19,4.88501
16.4,17.6, 61.5,62, 0,0.1, 0,0.1, 0.92,0.93, 0.01,0.03, 1.68093e+19,7.44324
9.2,10.4, 58,58.5, 2.8,3, 2,3, 0.8,0.85, 0.01,0.03, 2.15545e+16,8.69357
10.4,11.6, 57,57.5, 2,2.2, 1.2,1.3, 0.8,0.85, 0.01,0.03, 4.22006e+17,7.56601
15.2,16.4, 57,57.5, 2.4,2.6, 1.4,1.5, 0.8,0.85, 0,0.01, 5.56971e+17,9.02586
10.4,11.6, 57.5,58, 2.2,2.4, 1.3,1.4, 0.8,0.85, 0.01,0.03, 4.44807e+17,7.05208
16.4,17.6, 57.5,58, 1.4,1.5, 0.8,0.9, 0.8,0.85, 0.01,0.03, 1.30945e+18,6.55037
16.4,17.6, 57,57.5, 1.1,1.2, 0.6,0.7, 0.8,0.85, 0.01,0.03, 2.19977e+18,5.33545
9.2,10.4, 59,59.5, 0,0.1, 0,0.1, 0.97,0.98, 0.01,0.03, 8.16221e+18,9.41675
14,15.2, 60,60.5, 0,0.1, 0,0.1, 0.97,0.98, 0.01,0.03, 1.66956e+19,7.21268
14,15.2, 59.5,60, 0,0.1, 0,0.1, 0.97,0.98, 0,0.01, 1.44445e+19,8.25111
11.6,12.8, 59,59.5, 0,0.1, 0,0.1, 0.96,0.97, 0.01,0.03, 1.20118e+19,7.04119
12.8,14, 60.5,61, 0,0.1, 0,0.1, 0.97,0.98, 0.01,0.03, 1.67128e+19,7.88553
18.8,20, 60,60.5, 0,0.1, 0,0.1, 0.97,0.98, 0.05,0.07, 8.8334e+18,9.6261
14,15.2, 59,59.5, 0,0.1, 0,0.1, 0.96,0.97, 0.01,0.03, 1.47113e+19,6.31051
16.4,17.6, 61,61.5, 0,0.1, 0,0.1, 0.97,0.98, 0.03,0.05, 1.19904e+19,6.85492
10.4,11.6, 58,58.5, 0,0.1, 0,0.1, 0.94,0.95, 0.03,0.05, 1.0991e+19,8.50059
14,15.2, 60.5,61, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 3.22865e+19,4.15527
17.6,18.8, 60,60.5, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 1.76698e+16,3.43841
11.6,12.8, 59.5,60, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 1.05683e+16,4.47215
11.6,12.8, 57.5,58, 0.9,1, 0.5,0.6, 0.8,0.85, 0.01,0.03, 1.05349e+18,8.64939
18.8,20, 59,59.5, 1.4,1.5, 0.7,0.8, 0.8,0.85, 0.03,0.05, 1.43575e+18,7.80254
10.4,11.6, 57,57.5, 1.3,1.4, 0.8,0.9, 0.8,0.85, 0.01,0.03, 8.69864e+17,7.33875
10.4,11.6, 58.5,59, 2.2,2.4, 1.3,1.4, 0.85,0.88, 0.01,0.03, 6.56203e+17,8.13978
11.6,12.8, 58,58.5, 1.4,1.5, 0.8,0.9, 0.8,0.85, 0.01,0.03, 8.42651e+17,8.91661
11.6,12.8, 61,61.5, 0,0.1, 0,0.1, 0.7,0.75, 0.01,0.03, 6.08092e+18,3.59931
15.2,16.4, 60,60.5, 0,0.1, 0,0.1, 0.7,0.75, 0.03,0.05, 2.35733e+18,9.37761
18.8,20, 59.5,60, 0,0.1, 0,0.1, 0.7,0.75, 0.03,0.05, 7.97875e+18,2.79673
8,9.2, 59.5,60, 0,0.1, 0,0.1, 0.7,0.75, 0.05,0.07, 1.22381e+18,8.50654
18.8,20, 57.5,58, 0.1,0.2, 0,0.1, 0.8,0.85, 0.03,0.05, 5.196e+18,6.32255
18.8,20, 60.5,61, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 5.83662e+15,5.89752
17.6,18.8, 58.5,59, 0.3,0.4, 0.1,0.2, 0.8,0.85, 0.01,0.03, 2.00495e+18,9.00037
16.4,17.6, 61.5,62, 3,3.5, 1.5,2, 0.88,0.9, 0.01,0.03, 3.67235e+17,3.96285
18.8,20, 60,60.5, 2,2.2, 1,1.1, 0.88,0.9, 0.03,0.05, 9.4535e+17,8.13246
9.2,10.4, 59.5,60, 1.6,1.7, 0.8,0.9, 0.88,0.9, 0.01,0.03, 2.15324e+18,9.56814
9.2,10.4, 57,57.5, 5,7.5, 3,4, 0.85,0.88, 0.01,0.03, 2.3479e+16,2.97943
14,15.2, 60.5,61, 0,0.1, 0,0.1, 0.88,0.9, 0,0.01, 1.36889e+20,2.34803
11.6,12.8, 58,58.5, 0.1,0.2, 0,0.1, 0.85,0.88, 0,0.01, 9.31405e+18,7.88166
10.4,11.6, 61,61.5, 0,0.1, 0,0.1, 0.91,0.92, 0.01,0.03, 3.82863e+19,4.31715
14,15.2, 59.5,60, 0,0.1, 0,0.1, 0.95,0.96, 0.01,0.03, 2.27389e+19,5.32013
14,15.2, 57,57.5, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 1.79222e+19,6.56556
17.6,18.8, 59.5,60, 0,0.1, 0,0.1, 0.96,0.97, 0.01,0.03, 1.05843e+19,9.18851
10.4,11.6, 59.5,60, 0,0.1, 0,0.1, 0.93,0.94, 0,0.01, 2.99726e+19,7.22286
11.6,12.8, 61.5,62, 0,0.1, 0,0.1, 0.94,0.95, 0,0.01, 4.30302e+19,4.97136
11.6,12.8, 57,57.5, 0,0.1, 0,0.1, 0.93,0.94, 0,0.01, 2.97626e+19,7.19438
9.2,10.4, 58.5,59, 0,0.1, 0,0.1, 0.94,0.95, 0.01,0.03, 1.44248e+19,6.10376
18.8,20, 59,59.5, 0,0.1, 0,0.1, 0.94,0.95, 0.03,0.05, 1.69704e+19,5.47972
10.4,11.6, 57,57.5, 0,0.1, 0,0.1, 0.92,0.93, 0,0.01, 2.45924e+19,6.41529
10.4,11.6, 60.5,61, 0,0.1, 0,0.1, 0.95,0.96, 0,0.01, 2.10809e+19,6.29966
9.2,10.4, 61,61.5, 0,0.1, 0,0.1, 0.93,0.94, 0.03,0.05, 2.88796e+19,4.35635
15.2,16.4, 59,59.5, 0,0.1, 0,0.1, 0.92,0.93, 0.03,0.05, 7.74237e+18,9.08838
8,9.2, 57.5,58, 0,0.1, 0,0.1, 0.93,0.94, 0.05,0.07, 5.20989e+18,9.73446
12.8,14, 57,57.5, 0,0.1, 0,0.1, 0.6,0.65, 0,0.01, 2.96178e+18,6.57173
16.4,17.6, 57.5,58, 0,0.1, 0,0.1, 0.6,0.65, 0,0.01, 2.56224e+18,9.3766
9.2,10.4, 58,58.5, 0,0.1, 0,0.1, 0.6,0.65, 0.01,0.03, 1.21109e+18,9.70364
9.2,10.4, 58,58.5, 0,0.1, 0,0.1, 0.6,0.65, 0.03,0.05, 1.65391e+18,6.79449
15.2,16.4, 58.5,59, 0,0.1, 0,0.1, 0.6,0.65, 0,0.01, 2.51557e+18,6.36638
12.8,14, 59,59.5, 0,0.1, 0,0.1, 0.6,0.65, 0.01,0.03, 1.85829e+18,6.83647
8,9.2, 58,58.5, 0,0.1, 0,0.1, 0.6,0.65, 0.03,0.05, 8.12291e+17,7.60122
16.4,17.6, 61,61.5, 0,0.1, 0,0.1, 0.65,0.7, 0,0.01, 2.60015e+18,7.92203
8,9.2, 58,58.5, 0,0.1, 0,0.1, 0.6,0.65, 0.01,0.03, 4.22235e+17,9.56767
16.4,17.6, 58.5,59, 0,0.1, 0,0.1, 0.6,0.65, 0,0.01, 1.74612e+18,9.67131
8,9.2, 61,61.5, 0,0.1, 0,0.1, 0.65,0.7, 0.01,0.03, 7.59005e+17,8.94367
10.4,11.6, 57.5,58, 1.2,1.3, 0.7,0.8, 0.8,0.85, 0.01,0.03, 1.47993e+18,6.43776
11.6,12.8, 60.5,61, 1.4,1.5, 0.8,0.9, 0.8,0.85, 0.01,0.03, 5.39501e+17,8.99112
10.4,11.6, 60.5,61, 0,0.1, 0,0.1, 0.92,0.93, 0.03,0.05, 1.85967e+19,5.4878
